Location,Description,Price,Surface,RoomN,Listing,Company,HashKey
"Tirana, Albania","Rent, Apartment 2+1+2, Ballet School",650 €  ,160 m2,2,To Rent,Future Home,ab103aea50d2a076cddfc980c2642edb
"Tirana, Albania","For rent, Apartment 2+1, New Ring, Tirana",300 €  ,79 m2,2,To Rent,Future Home,b5a3c0fa82e798b3b216150f953480bc
"Tirana, Albania","For sale, Apartment 2+1+Parking Post, New Ring.","118,360 € ",88 m2,2,For Sale,Future Home,ecd95895ac6f031bfcf2f70b863aa6a7
"Tirana, Albania","For sale, Apartment 2+1+Parking Post, New Ring.","119,920 € ",89 m2,2,For Sale,Future Home,88fbf88d7d0f64aa44811b17a4896158
"Tirana, Albania","Qera, Apartament 2+1, Prane Thesarit, Fresk, Tiranë.",350 €  ,105 m2,,To Rent,Future Home,d100bbdb61164b803fa5d88abe813e6f
"Tirana, Albania","For sale, Apartment 2+1+Parking Post, New Ring.","115,600 € ",86 m2,2,For Sale,Future Home,032ef57c8777234bf10c5f3523d9337b
"Tirana, Albania","For sale, Apartment 2+1+Parking Post, New Ring.","131,920 € ",99 m2,2,For Sale,Future Home,2c3eea598c10ca07fafeb88fee2a36de
"Tirana, Albania","For sale, Apartment 3+1, Delijorgji Complex, Tirana","800,000 € ",267 m2,3,For Sale,Future Home,b8059e1cf289ec8a99ec4cdc0f1d68ca
"Tirana, Albania","Shitet, Apartament 1+1+Post Parkimi, Unaza e Re.","92,200 € ",66 m2,,For Sale,Future Home,d5b5b37238866f53b8c5275c27ba9f48
"Tirana, Albania","Rent, Apartment 3+1+2, Myslym Shyr",900 €  ,138 m2,3,To Rent,Future Home,30c2e9cccea6b89113065adc9971169f
"Tirana, Albania","For sale, Apartment 2+1+2, Don Bosko, Tirana","169,500 € ",113 m2,2,For Sale,Future Home,58b87bae51248f96db9036e5362501f2
"Tirana, Albania","For sale, Apartment 2+1+2, Don Bosko, Tirana","166,000 € ",111 m2,2,For Sale,Future Home,8050bcfbe8971d7f227d389f2e56c983
"Tirana, Albania","For sale, Apartment 3+1+2, Don Bosko, Tirana","223,800 € ",149 m2,3,For Sale,Future Home,b91295b0239c650e10f6b79327469c77
"Tirana, Albania","For sale, Apartment 3+1+2, Don Bosko, Tirana","160,000 € ",107 m2,2,For Sale,Future Home,3477f9a7a4395695d2421e9a48bc8c66
"Tirana, Albania","For sale, Ambient, Don Bosko, Tirana","647,500 € ",162 m2,,For Sale,Future Home,c6e128a4cb630405f373fb7764d54bfc
"Tirana, Albania","For sale, Office Space, Don Bosko, Tirana",By Call ,367 m2,,For Sale,Future Home,e0da326c938d40b77064eb89240fb233
"Tirana, Albania","For sale, Apartment 2+1+2, Don Bosko, Tirana","171,000 € ",106 m2,2,For Sale,Future Home,7c8d04ae8b94c272e74c8aeee9a238ae
"Tirana, Albania","For sale, Ambient, Don Bosko, Tirana","640,000 € ",160 m2,,For Sale,Future Home,ff5d7508a6d814379a09e59895fb8f3a
"Tirana, Albania","For sale, Apartment 3+1+2, Don Bosko, Tirana","147,500 € ",102 m2,2,For Sale,Future Home,6de3d88aa09749afbf9230f139262845
"Tirana, Albania","For sale, Apartment 2+1+2, Don Bosko, Tirana","192,000 € ",128 m2,2,For Sale,Future Home,4c02a2f19f9652b1d061a877322c11ff
"Tirana, Albania","Qera, Apartament 2+1+2, Fresku, Tiranë.",450 €  ,107 m2,2,To Rent,Future Home,1f6329c00f571e51a998528f6d937e21
"Tirana, Albania","For sale, Apartment 1+1, New Ring, Tirana.","136,000 € ",105 m2,2,For Sale,Future Home,21104f26e9ffd9916ab728f4874827d3
"Tirana, Albania","Apartment 2+1 for sale, in Univers City","90,000 € ",94 m2,,For Sale,Future Home,c8bf09292f6ede5c1d75610fae6546d5
"Tirana, Albania","Shitet,Apartament 2+1,Xhamia e Tabakëve ,Tiranë","190,000 € ",103 m2,2,For Sale,Future Home,6f360dc16ac123b61c9a89e0c5f6f8fc
"Tirana, Albania","Rent, Apartment 3+1+2, Electric Market",800 €  ,124 m2,3,To Rent,Future Home,abaf197c758414515dba76242d5b9e46
"Tirana, Albania","Shitet Apartament 2+1, rruga Jordan Misja","152,000 € ",105 m2,,For Sale,Future Home,4a58e5ae27d29b12172024144cdfc052
"Tirana, Albania","Shitet Apartament 3+1, Univers City","126,000 € ",133 m2,,For Sale,Future Home,e30c27f874e5599e9454db70d1209dd0
"Tirana, Albania","For sale, Two bedroom Apartment, Center, Tirana","185,000 € ",,2,For Sale,Future Home,d95601cba05025dd84e6a3db19f81d07
"Tirana, Albania","Shitet Apartament 2+1+2, Rruga Besa","215,600 € ",115 m2,,For Sale,Future Home,8f41a981989dc3d7cc7de4dd286e691b
"Tirana, Albania","For sale, Apartment 1+1, Besa Street","141,115 € ",61 m2,,For Sale,Future Home,0d7147a7ff18b821f6e0eee65a3e66b4
"Tirana, Albania","Apartment 2+1 for sale, Besa Street","168,360 € ",116 m2,,For Sale,Future Home,03c344f7ef46b38291baa644027b25d4
"Tirana, Albania","For rent, Apartment 2+1, New Ring, Tirana",400 €  ,83 m2,2,To Rent,Future Home,f9a6e037567cece294dcd28fa724d323
"Tirana, Albania","Rent, Apartment 1+1, Zogu i, Tirana",500 €  ,72 m2,1,To Rent,Future Home,88843d4e6fe4779c6228d10b4467a51e
"Tirana, Albania","For sale, Apartment 2+1+2, Mangalem Complex, Tirana.","140,000 € ",98 m2,2,For Sale,Future Home,6d7222db79078e762d6675cc1d22bd26
"Tirana, Albania","Rent, Villa, TEG.","2,000 €  ",250 m2,3,To Rent,Future Home,bc4b42a1afb35cd29b381a1ffadd17b9
"Tirana, Albania","Qera, Apartament 2+1+2, Kompleksi Mangalem, Tiranë.",450 €  ,98 m2,2,To Rent,Future Home,6c3fa5087450b7f298d8e69332ca0fac
"Tirana, Albania","Rent, Apartment 1+1, 21 December, Tirana.",500 €  ,,1,To Rent,Future Home,5d93d58450501edd4b0cb69f61eda729
"Tirana, Albania","Qera,Ambient Zyrash,Bllok","4,000 €  ",199 m2,,To Rent,Future Home,30668defb1114d80edbe89c9658c39a7
"Tirana, Albania","For sale, Apartment 1+1, Don Bosko, Tirana.","90,000 € ",46 m2,1,For Sale,Future Home,e8f55fdd1ad1f1d80d446e1c912091f7
"Tirana, Albania","Shitet, Apartament 3+1+2, Rruga 5 Maji, Tirane.","164,126 € ",120 m2,3,For Sale,Future Home,4e314780cecd7edc4adc7d7853815011
"Tirana, Albania","Shitet, Apartament 2+1+2,Rruga 5 Maji","111,518 € ",81 m2,2,For Sale,Future Home,f3746bbcf0a91e14804911e8ff151238
"Tirana, Albania","Shitet, Apartament 1+1, Rruga 5 Maji, Tirane.","76,309 € ",56 m2,1,For Sale,Future Home,d2c3ae6a635db58179cad58affef1ddb
"Tirana, Albania","Shitet, Apartament 1+1, Rruga 5 Maji, Tirane.","79,597 € ",58 m2,1,For Sale,Future Home,38935ee68e939e2f60e7c89cd4d537b5
"Tirana, Albania","Qera Apartament 1+1+ Post Parkimi , Rruga Dalip Topi, Fresk , Tiranë.",400 €  ,,1,To Rent,Future Home,b3deb16ba583e3ba40c7c8766be727a3
"Tirana, Albania","Shitet, Apartament 1+1, Porcelan, Tiranë","114,000 € ","75,5 m2",1,For Sale,Future Home,40e37bf4348047ef506a0fd394272454
"Tirana, Albania","Shitet, Apartament 2+1+2, Porcelan, Tiranë","164,700 € ",110 m2,2,For Sale,Future Home,7e8aef225c23332f887266073c224ccf
"Tirana, Albania","Shitet, Apartament 1+1, Porcelan, Tiranë","92,000 € ",62 m2,1,For Sale,Future Home,7e7ed360755dea3b44a234c24cbdae48
"Tirana, Albania","Shitet, Apartament 1+1, Porcelan, Tiranë.","73,000 € ",50 m2,,For Sale,Future Home,7810495dbde180015c183cf56fae3bad
"Tirana, Albania","Shitet,Apartament 2+1, Porcelan, Tiranë.","103,000 € ",74.9 m2,2,For Sale,Future Home,0fd122341cf84a7a1f7e01819e1c34d8
"Tirana, Albania","Shitet, Apartament 2+1+2, Bulevardi i Ri, Tirane.","187,312 € ",117 m2,2,For Sale,Future Home,022217acf8a1851327ff9c0efe822a9a
"Tirana, Albania","Shitet, Apartament 1+1, Ish Dogana, Tiranë","100,000 € ",71 m2,1,For Sale,Future Home,0805cec5bbf479159274e6ea80660e92
"Tirana, Albania","For sale, Apartment 3+1+2+Parking Post, New Ring.","247,000 € ",145 m2,3,For Sale,Future Home,e60400290970265b69dc9bc315362faf
"Tirana, Albania","Shitet ,Apartament 1+1 Fresku ,Tirane","77,000 € ",60 m2,1,For Sale,Future Home,d956f5ed9b41d6422facc2b5eee32cdd
"Tirana, Albania","Shitet, Apartament 2+1, Fresk, Tiranë.","96,000 € ",83 m2,2,For Sale,Future Home,14e1afa28adf085817b2e4a134a44417
"Tirana, Albania","Rent, Apartment 2+1, New Bazaar",800 €  ,135 m2,,To Rent,Future Home,76313b8c2693ac0f65de0da44192a8c2
"Tirana, Albania","Rent, Apartment 1+1, December 21",600 €  ,60 m2,1,To Rent,Future Home,7ee026c247abfefbb37fcef3fcb60682
"Tirana, Albania","Rent, Apartment 1+1, Boulevard Zhan Dark, Tirana",350 €  ,50 m2,1,To Rent,Future Home,3cd0a47f8cfbc5ece78461b7728bd7cb
"Tirana, Albania","For rent, Polyfunctional service building 2 kt with 1 kt Basement, Tirana-Durrës highway.","8,000 €  ",1769 m2,,To Rent,Future Home,59a55c3d31b4f958a1b20ecdc6375177
"Tirana, Albania","Shitet ,Vile ne Rezidencen Roses , prane Liqenit te Farkes","450,000 € ",313 m2,,For Sale,Future Home,d3c80b3269bf820e1633d404bf16cbde
"Tirana, Albania","Shitet, Aparatament 2+1+2, tek Rruga e Dibres","142,500 € ",114 m2,2,For Sale,Future Home,7df780e9606f1eb1f721d0b50dbeec04
"Tirana, Albania","Rent, Office Space, Ndre Mjeda Street, Magnet Residence",500 €  ,79 m2,2,To Rent,Future Home,2e5a1312bb86d4172f8846029cec8d94
"Tirana, Albania","Land for sale, Mezez, Tirana.","170,000 € ",1100 m2,,For Sale,Future Home,0c9ab3a1e5e95c8c72c0f28a89e96cde
"Tirana, Albania","Qera, Apartament 2+1, Rruga e Durrsit","1,000 €  ",,2,To Rent,Future Home,6eb838715fe9eddc2aa72def2a9597b2
"Tirana, Albania","Qera, Hotel, Rruga Kongresi Manastirit, Tiranë","4,000 €  ",512 m2,12,To Rent,Future Home,0e346dc5a2b69e8e2217bfb574eb7362
"Tirana, Albania","Rent, Apartment 1+1, Teodor Keko Street, New Ring Tirana. Rent, Apartment 1+1, Teodor Keko Street, New Ring Tirana.",377 €  ,64 m2,,To Rent,Future Home,8b6febecde1043d829c5a3b6a50fdf12
"Tirana, Albania","For sale, Business premises, Jordan Misja Street","250,000 € ",87 m2,,For Sale,Future Home,d6852635562bb444bc24d164567b8849
"Tirana, Albania","Sale, Apartment 2+1+2, in Liqeni i Thate, Tirana.","250,000 € ",110 m2,2,For Sale,Future Home,12daa04c2d905c63f901f03134a66489
"Tirana, Albania","For sale, Apartment 2+1, New Ring.","131,572 € ",94 m2,2,For Sale,Future Home,25b70520138504a3ebbc7d5c51106462
"Tirana, Albania","For sale, Apartment 2+1, New Ring.","123,963 € ",89 m2,2,For Sale,Future Home,05e356a342adc1f7d44b9fa001a8267a
"Tirana, Albania","For sale, Apartment 1+1, New Ring.","141,148 € ",101 m2,2,For Sale,Future Home,5db1ca4f8acd4debce7f31ff5839ca3f
"Tirana, Albania","Qera, Ambjent Biznesi, Liqeni Artificial.","2,000 €  ",85 m2,,To Rent,Future Home,17fa794b1a03b63179504588e924610f
"Tirana, Albania","For sale, Apartment 1+1, New Ring.","127,120 € ",91 m2,1,For Sale,Future Home,bf97ca6c8449f4da719d0ad4121ea8c3
"Tirana, Albania","For sale, Apartment 2+1+Veranda, New Ring.","202,538 € ",145 m2,2,For Sale,Future Home,57fb0eacb21c0f4c441ce01b69cff4d0
"Tirana, Albania","For sale, Apartment 1+1, New Ring.","101,780 € ",73 m2,1,For Sale,Future Home,27c27b99229316bae2f72f707b3dd5a7
"Tirana, Albania","For sale, Apartment 2+1, New Ring.","161,560 € ",115 m2,2,For Sale,Future Home,6a6adf2b874852af6e9ed667be3a0f71
"Tirana, Albania","For sale, Apartment 2+1, New Ring.","120,050 € ",86 m2,2,For Sale,Future Home,63f1ee03798a7832708e2beeaaf577be
"Tirana, Albania","Qera, Apartament 2+1, Shkoze",350 € ,160 m2,2,For Sale,Future Home,7359459e7b1c3c56ca702c55b41fbf12
"Tirana, Albania","Qera, Apartament 3+1+3, Liqeni Artificial.","2,300 €  ",171 m2,3,To Rent,Future Home,15e8626fc4b2e779d1af640aa21b5dc0
"Tirana, Albania","Rent, Apartment 2+1+2, near Air Albania Stadium, Tirana.","2,000 €  ",,2,To Rent,Future Home,4658ce93f21324f58a58fbb410504325
"Tirana, Albania","For sale, Apartment 1+1, Mine Peza","145,000 € ",,1,For Sale,Future Home,382ae7c53ce286a34a4a32fc95af5d4a
"Tirana, Albania","For sale, Ambient, Condor Center, Tirana","140,000 € ",60 m2,,For Sale,Future Home,0a1bf865379df3ba3f102848e85fd622
"Tirana, Albania","Shitet, Aparatament 3+1+2,Shkoze, Tirane.","140,000 € ",150 m2,3,For Sale,Future Home,63b07e7c58e3a66b71862eb85a72f2ac
"Tirana, Albania","For sale, Apartment 3+1+2, New Ring.","201,000 € ",130 m2,3,For Sale,Future Home,1d187a6959dc02b8d1187ffc9cacdbe1
"Tirana, Albania","For sale, Apartment 2+1+2, New Ring, Tirana.","140,000 € ",89 m2,2,For Sale,Future Home,c055e7becefa8fc2a762cb4c3364bce3
"Tirana, Albania","Shitet, Ambient, Porcelan, Tiranë","90,000 € ",51 m2,,For Sale,Future Home,433ac658325018ee9f09d8479e0b7d1a
"Tirana, Albania","Qera, Ambient, Porcelan, Tiranë",300 €  ,34 m2,,To Rent,Future Home,dcacd8c91f391dd2e8446b061cf3d597
"Tirana, Albania","For sale, 2-storey villa, Dajt, Tirana.","330,000 € ",113 m2,2,For Sale,Future Home,cae984fc53919e7e7f057fed63d1b8c8
"Tirana, Albania","For sale, Apartment 1+1+2 Garages, New Ring","150,000 € ",95 m2,1,For Sale,Future Home,162d0c4497a19417ba197bdca9e388b1
"Tirana, Albania","Shitet, Apartament 3+1+2, Stacioni i Trenit, Tirane.","319,520 € ",200 m2,3,For Sale,Future Home,a191f162069a1db5baa0fe13f7da3e62
"Tirana, Albania","For sale, Apartment 2+1+Storage, Ferit Xhajko Street, Tirana.","140,000 € ",,2,For Sale,Future Home,bd15c7280c8e0afe42998b1d27f44800
"Tirana, Albania","Rent, Apartment 3+1+2, Selvia, Tirana.","1,500 €  ",165 m2,3,To Rent,Future Home,cf998389397871d17edfcfb5fa907f7c
"Tirana, Albania","For sale, Business premises, Dajt, Tirana.","2,500,000 € ",,,For Sale,Future Home,6c284a80469b74ef58b4008d0fa1fb01
"Tirana, Albania","Rent, Business Area, Sauk, Tirana.","1,300 €  ",,,To Rent,Future Home,02fe0d84e226591bdfe1ea3163b438db
"Tirana, Albania","For sale, Ullishte, in Sauk, Tirana.","370,000 € ",,,For Sale,Future Home,eb53b245363439b530d690caef5edf78
"Tirana, Albania","For sale, Business premises, Dritan Hoxha Street, Tirana","100,000 € ",,,For Sale,Future Home,e2ba72b43e890e7d2138badc2132b102
"Tirana, Albania","Rent, Apartment 2+1+2, Street 5 May, Tirana.",800 €  ,,2,To Rent,Future Home,d72633b84f0ef249897d70d9a5e91b66
"Tirana, Albania","Rent, 1+1 office apartment, Ballet School, Tirana.",550 €  ,71 m2,1,To Rent,Future Home,9535e7c030fc35dad13b07d3e212aaef
"Tirana, Albania","Rent, Apartment 2+1+2, Street 5 May, Tirana.",800 €  ,,2,To Rent,Future Home,d72633b84f0ef249897d70d9a5e91b66
"Tirana, Albania","Rent, Apartment 2+1, Residence Kodra e Diellit, Tirana.",400 €  ,91 m2,2,To Rent,Future Home,3f8356dc6788c371eb33035d06d2d8e5
"Tirana, Albania","Sales, Business Environment, Olympia Center, Willson Square, Tirana","105,000 € ",21 m2,,For Sale,Future Home,c9eec7da689300c2a179a59af450adbb
"Tirana, Albania","Shitet, Tokë, Linze , Tiranë.","80,000 € ",,,For Sale,Future Home,de7092d4ce1f845c50c0f52c23782a4f
"Tirana, Albania","Rent, Business Area, New Ring",450 €  ,,1,To Rent,Future Home,849fae4023685d1642793754c442cd8d
"Tirana, Albania","Qera, Apartament 3+1+2, Stacioni i Trenit, Tirane.",700 €  ,106 m2,3,To Rent,Future Home,bfb089874fb4691062ccaf23485d5cd8
"Tirana, Albania","For sale, Ambient, Fresh, Tirana","250,000 € ",221 m2,4,For Sale,Future Home,ae411f9b497f41c6133f4e979e714e14
"Tirana, Albania","For sale, Apartment 2+1+2, New Ring.","132,000 € ",94 m2,2,For Sale,Future Home,3d64def5352c6f43f4baad6ed3517f33
"Tirana, Albania","Shitet, Apartament 3+1+2, Rezidenca Kodra Diellit","224,000 € ",147 m2,3,For Sale,Future Home,3d9e35f7e0b45136ab13114d077963ee
"Tirana, Albania","For sale, Apartment 2+1+2, New Ring.","190,000 € ",105 m2,2,For Sale,Future Home,60eb2bc7e2ad7cb17f4392816d34a30f
"Tirana, Albania","Qera, Apartament 2+1+2, Fresku, Tiranë.","1,200 €  ",195 m2,2,To Rent,Future Home,0889318e2feeb93913ee5a90cb957758
"Tirana, Albania","For sale, Business, New Ring.","6,000 € ",30 m2,,For Sale,Future Home,431084337368e9030be9bf644d9a26d7
"Tirana, Albania","Business premises for rent, Fresk",650 €  ,80 m2,2,To Rent,Future Home,307bdf3b332a6dd9c8d19abc53aa96a4
"Tirana, Albania","Rent, Apartment 1+1, Laprakë",400 €  ,60 m2,1,To Rent,Future Home,8d1e4d8d4f8389f33fc43f6e4106eda0
"Tirana, Albania","1+1 apartment for sale, ""Bayram Kurri"" boulevard, Tirana","125,000 € ",,1,For Sale,Future Home,83ffd1807ab26a6644dea5db54f7e1f3
"Tirana, Albania","For sale, Apartment 2+1, Barricada Street","135,000 € ",,2,For Sale,Future Home,580f50bc83536ecd670e8521d826906a
"Tirana, Albania","Rent, Apartment 2+1, ex Blloku, Tirana.",700 €  ,85 m2,2,To Rent,Future Home,daf9d2c0d972b0a447bd9624df2dc94d
"Tirana, Albania","Rent, Business Environment, near the Ministry of Culture, Kinostudio, Tirana","8,000 €  ",615 m2,,To Rent,Future Home,ad6dd6ed253f27d73d2fb28e86d229b3
"Tirana, Albania","For sale, Apartment 2+1+2, Porcelain","150,000 € ",87 m2,2,For Sale,Future Home,55e275b37ca982e9a5f573ec005e5aac
"Tirana, Albania","Shitet, Ambient, Vasil Shanto","70,000 € ",,,For Sale,Future Home,7fcec98f0686a682a87323e110330030
"Tirana, Albania","Shitet, Apartament 2+1, TEG.","340,000 € ",144 m2,2,For Sale,Future Home,539cb516e1054be0c069165e542e6230
"Tirana, Albania","For sale, Apartment 2+1+2 Garages, Lake Dry, Tirana","270,000 € ",109 m2,2,For Sale,Future Home,896fbc8cd272f2f374e07121f61fc517
"Tirana, Albania","2+1+2 apartment for sale, Casa Italia, Tirana.","152,000 € ",126 m2,2,For Sale,Future Home,bedcf3281f9c8512f9e9868991e60de2
"Tirana, Albania","Qira, Ambient Biznesi, Sheshi Wilson","1,600 €  ",,,To Rent,Future Home,4d869a9b291d7984661b93eb7d1c4f44
"Tirana, Albania","For sale, Apartment 1+1, Dritan Hoxha Street.","110,390 € ",79 m2,1,For Sale,Future Home,e5036ddadca1210c086f0fcc049981f3
"Tirana, Albania","For sale, Apartment 1+1, Yzberisht.","90,567 € ",79 m2,1,For Sale,Future Home,1480c64eab70f6ce0bfc6047d7ef33c7
"Tirana, Albania","Rent, Duplex Room, Ballet School","1,500 €  ",147 m2,6,To Rent,Future Home,8a55151443a3ad082b21c23c041b5e54
"Tirana, Albania","For sale, Apartment 1+1, Yzberisht.","90,567 € ",79 m2,1,For Sale,Future Home,1480c64eab70f6ce0bfc6047d7ef33c7
"Tirana, Albania","For sale, Apartment 2+1+2, Yzberisht.","120,000 € ",107 m2,2,For Sale,Future Home,5e02f7c68e678ea02acd724b2797555c
"Tirana, Albania","Shitet, Ambjent Biznesi , 9 Kateshet,Qender, Tirane.",By Call ,164 m2,,For Sale,Future Home,ed75d19306ab6da09ecd2178b2ebbf25
"Tirana, Albania","Qira, Ambient Biznesi, Stacioni i Trenit, Tirane.",500 €  ,50 m2,,To Rent,Future Home,b049f2e0bb04c93acb96b7ec7294051c
"Tirana, Albania","For sale, Business premises, Ali Demi, Tirana","62,000 € ",,,For Sale,Future Home,ae2b7a4384312d56eda7572af187dacf
"Tirana, Albania","Rent, Apartment 2+1, Bardhyl Street, Tirana",450 €  ,90 m2,2,To Rent,Future Home,af1633c1538c3a5338b88b89ea200433
"Tirana, Albania","Qera, Apartament 2+1, Fresk",300 €  ,140 m2,2,To Rent,Future Home,17d05cd78ca9856537a5205856690309
"Tirana, Albania","Qera,Ambjent Biznesi,Fresku",550 €  ,86 m2,1,To Rent,Future Home,bbc95a9e93584d7fc51b9a400323f72f
"Tirana, Albania","Shitet, Ambient Biznesi, Unaza e Re, Tiranë.","113,000 € ",90 m2,,For Sale,Future Home,3371c5fbdd2bf67d61c46f9ce074309a
"Tirana, Albania","For sale, Apartment 1+1, Brryli, Tirana.","120,000 € ",79 m2,1,For Sale,Future Home,f70b36fe4194b4aca5f61ef8995b1256
"Tirana, Albania","Qera, Apartament 1+1, Rruga e Kavajes, Tirane.",500 €  ,55 m2,1,To Rent,Future Home,f861f66ffb29627134b142eb2f5f8bce
"Tirana, Albania","For sale, Apartment 1+1, Customs.","78,000 € ",60 m2,1,For Sale,Future Home,3d4e4ba5db89c259b86e5fb0fb3e6877
"Tirana, Albania","For sale, Apartment 1+1, Customs.","78,000 € ",60 m2,1,For Sale,Future Home,3d4e4ba5db89c259b86e5fb0fb3e6877
"Tirana, Albania","Shitet, Ambjent Biznesi, Kodra e Diellit, Tirane.",By Call ,600 m2,,For Sale,Future Home,0b6086e4e0658306b1b606616de47f98
"Tirana, Albania","For sale, Apartment 1+1, Customs.","78,000 € ",60 m2,1,For Sale,Future Home,3d4e4ba5db89c259b86e5fb0fb3e6877
"Tirana, Albania","Shitet, Njesi Biznesi, Yzberisht","155,000 € ",74 m2,,For Sale,Future Home,639a255a33df4d70462eb10977b9ad4e
"Tirana, Albania","Qera, Apartament 1+1, Selvia",600 €  ,77 m2,,To Rent,Future Home,49d31f3f9720eda006b726fe1e8b0944
"Tirana, Albania","Shitet, Apartament 2+1, Don Bosko.","155,510 € ",120 m2,2,For Sale,Future Home,a442b06e195e3be4e67b62678c52f215
"Tirana, Albania","For sale, Apartment 2+1+Parking Post, Lake Dry, Tirana.","205,000 € ",96 m2,2,For Sale,Future Home,5897fd677c169925dd476dd481180d2e
"Tirana, Albania","For sale, Apartment 2+1+2, Botanical Gardens, Tirana","275,000 € ",128 m2,2,For Sale,Future Home,c8267e4ae9a6d45ba52c30bc6da72bee
"Tirana, Albania","For sale, Apartment 2+1, Fz Complex, Dry Lake.","145,000 € ",83 m2,2,For Sale,Future Home,de6dc6a92485aca5db3e36457e0c0271
"Tirana, Albania","Sales, Business Environment, Muhamet Gjollesha Street, Tirana","440,000 € ",88 m2,,For Sale,Future Home,1cf690ecef1a10a9eab00bd87c63e022
"Tirana, Albania","Qera, Ambient Biznesi, Fresk",350 €  ,70 m2,1,To Rent,Future Home,b4dda97f3d2ea37f1350bd2b6464e1ce
"Tirana, Albania","Shitet, Vilë 3 katëshe në Rrugen e Dibres Tiranë.","350,000 € ",151 m2,6,For Sale,Future Home,e3099aa8510cc5626ee27d502d55aa34
"Tirana, Albania","For Rent, Two bedroom Apartment, Dinamo Stadium, Tirana",700 €  ,,2,To Rent,Future Home,91785d7a73b367523342df5d258f96d5
"Tirana, Albania","Qera ,Godinë Biznesi, QSUT , Tirane","4,000 €  ",,,To Rent,Future Home,bee8dc0f659a951f7a95765701a73f1d
"Tirana, Albania","Rent, Apartment 3+1+2, Arlis Complex, Rruga e Dibra, Tirana",600 €  ,130 m2,3,To Rent,Future Home,2ad3e936a2edecf5aeedcd59a279b6a2
"Tirana, Albania","For sale, 2 Storey Villa + Land, Pazari Ri, Tirana","1,600,000 € ",258 m2,,For Sale,Future Home,4b1d0b254e7435a32346037fa8c2bbce
"Tirana, Albania","For sale, Apartment 2+1, Pjeter Budi Street",By Call ,,2,For Sale,Future Home,b25af5dd57f7f8d8e4faa169df61ffba
"Tirana, Albania","For sale, Duplex Apartment 3+1+3, Liqeni i Thate, Tirana","310,000 € ",149 m2,3,For Sale,Future Home,50e81545fbc9b4453696ffbe20d5c3c8
"Tirana, Albania","For sale, Apartment 1+1, Rruga e Kavaje, Tirana","135,000 € ",82 m2,1,For Sale,Future Home,f4a41ce0493f3d829af5626bda0bab4e
"Tirana, Albania","For sale, Apartment 2+1+2, New Ring, Tirana","170,000 € ",122 m2,2,For Sale,Future Home,ae9431ccd1fbe556bcc2c77bf627b202
"Tirana, Albania","Rent, Apartment 3+1, Garda, Artificial Lake","1,000 €  ",,3,To Rent,Future Home,182efc42928c5dc59e0fcd248c461096
"Tirana, Albania","For sale, Business premises, ""Delijorgji"" Rruga e Kavaje",By Call ,355 m2,,For Sale,Future Home,21842a8ac5a25cbc6d000e3a828cc6a3
"Tirana, Albania","Shitet, Garazh, Rruga Myslym Shyri","39,000 € ",,,For Sale,Future Home,0bd96fa0bba06c5a765555176f6053ae
"Tirana, Albania","Shitet, Apartament 1+1, 21 Dhjetori, Tirane","118,000 € ",,1,For Sale,Future Home,a414d6fa033ad60efc6f9201278033c3
"Tirana, Albania","Qera, Apartament 3+1+2, Rezidenca Kodra e Diellit 1, Tiranë.","1,200 €  ",150 m2,3,To Rent,Future Home,b2a315bed350e7618dee01927d1f947a
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,196 m2,3,For Sale,Future Home,89dbd44b1f1d4c283fcda42cc51b482f
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,194 m2,3,For Sale,Future Home,4b5896a49258a66cae3f9d7e71fa6cdf
"Tirana, Albania","For sale, Apartment 1+1, Lake Dry",By Call ,116 m2,1,For Sale,Future Home,ee2b2e9ad6d70354713c3271a1821cc0
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,137 m2,2,For Sale,Future Home,370380979690befbaf7c959398dbe6e2
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,95 m2,1,For Sale,Future Home,cff657a0c9f0085f7b1a36345a60167d
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,81 m2,1,For Sale,Future Home,4fde94ceec10b87a24aec885bb9a692f
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,77 m2,1,For Sale,Future Home,958fddbe6487d3c7de76f0fd9c78707a
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,108 m2,1,For Sale,Future Home,cec59ab1e4856464c317ec595eea7b6d
"Tirana, Albania","For sale, Apartment 3+1+2, Lake Dry",By Call ,145 m2,3,For Sale,Future Home,5819c715040a9e1976b7a1aa4a50b7b1
"Tirana, Albania","For sale, Apartment 2+1+2, Lake Dry",By Call ,109 m2,2,For Sale,Future Home,8bd7a0129fb20c687aadab443af9e30f
"Tirana, Albania","For sale, Apartment 2+1+2, Lake Dry",By Call ,127 m2,2,For Sale,Future Home,9e03b05c144351b99152c3656cb407b3
"Tirana, Albania","For sale, Apartment 2+1+2, Lake Dry",By Call ,76 m2,1,For Sale,Future Home,b55ce1ed4898b98bc99bc495ec570f89
"Tirana, Albania","For sale, Apartment 2+1+2, Lake Dry",By Call ,121 m2,2,For Sale,Future Home,6341a7a46303310af5f94297c4b0cdfe
